,datetime,Car Park Id,Short Description,Date,Occupancy,Occupancy Percentage,Override Active,State,latitude,longitude
18452,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 01:35:00,49,12.60,false,Spaces,50.726394,-1.8369689999999999
18488,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 01:40:00,49,12.60,false,Spaces,50.726394,-1.8369689999999999
18509,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 01:45:00,49,12.60,false,Spaces,50.726394,-1.8369689999999999
18513,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 01:50:00,49,12.60,false,Spaces,50.726394,-1.8369689999999999
18548,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 01:55:00,49,12.60,false,Spaces,50.726394,-1.8369689999999999
18570,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 02:00:00,49,12.60,false,Spaces,50.726394,-1.8369689999999999
18575,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 02:05:00,49,12.60,false,Spaces,50.726394,-1.8369689999999999
18611,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 02:10:00,49,12.60,false,Spaces,50.726394,-1.8369689999999999
18633,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 02:15:00,49,12.60,false,Spaces,50.726394,-1.8369689999999999
18638,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 02:20:00,50,12.85,false,Spaces,50.726394,-1.8369689999999999
18674,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 02:25:00,50,12.85,false,Spaces,50.726394,-1.8369689999999999
18696,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 02:30:00,50,12.85,false,Spaces,50.726394,-1.8369689999999999
18701,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 02:35:00,50,12.85,false,Spaces,50.726394,-1.8369689999999999
18737,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 02:40:00,50,12.85,false,Spaces,50.726394,-1.8369689999999999
18758,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 02:45:00,50,12.85,false,Spaces,50.726394,-1.8369689999999999
18763,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 02:50:00,51,13.11,false,Spaces,50.726394,-1.8369689999999999
18799,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 02:55:00,50,12.85,false,Spaces,50.726394,-1.8369689999999999
18821,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 03:00:00,50,12.85,false,Spaces,50.726394,-1.8369689999999999
18826,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 03:05:00,50,12.85,false,Spaces,50.726394,-1.8369689999999999
18859,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 03:10:00,50,12.85,false,Spaces,50.726394,-1.8369689999999999
18880,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 03:15:00,50,12.85,false,Spaces,50.726394,-1.8369689999999999
18885,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 03:20:00,50,12.85,false,Spaces,50.726394,-1.8369689999999999
18920,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 03:25:00,50,12.85,false,Spaces,50.726394,-1.8369689999999999
18942,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 03:30:00,50,12.85,false,Spaces,50.726394,-1.8369689999999999
18947,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 03:35:00,50,12.85,false,Spaces,50.726394,-1.8369689999999999
18981,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 03:40:00,50,12.85,false,Spaces,50.726394,-1.8369689999999999
19002,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 03:45:00,51,13.11,false,Spaces,50.726394,-1.8369689999999999
19006,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 03:50:00,50,12.85,false,Spaces,50.726394,-1.8369689999999999
19041,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 03:55:00,50,12.85,false,Spaces,50.726394,-1.8369689999999999
19074,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 04:00:00,5,1.29,false,Spaces,50.726394,-1.8369689999999999
19075,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 04:00:00,5,1.29,false,Spaces,50.726394,-1.8369689999999999
19076,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 04:00:00,5,1.29,false,Spaces,50.726394,-1.8369689999999999
19085,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 04:05:00,5,1.29,false,Spaces,50.726394,-1.8369689999999999
19120,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 04:10:00,5,1.29,false,Spaces,50.726394,-1.8369689999999999
19142,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 04:15:00,5,1.29,false,Spaces,50.726394,-1.8369689999999999
19146,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 04:20:00,6,1.54,false,Spaces,50.726394,-1.8369689999999999
19180,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 04:25:00,6,1.54,false,Spaces,50.726394,-1.8369689999999999
19201,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 04:30:00,6,1.54,false,Spaces,50.726394,-1.8369689999999999
19206,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 04:35:00,6,1.54,false,Spaces,50.726394,-1.8369689999999999
19241,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 04:40:00,7,1.80,false,Spaces,50.726394,-1.8369689999999999
19262,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 04:45:00,7,1.80,false,Spaces,50.726394,-1.8369689999999999
19266,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 04:50:00,5,1.29,false,Spaces,50.726394,-1.8369689999999999
19301,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 04:55:00,5,1.29,false,Spaces,50.726394,-1.8369689999999999
19322,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 05:00:00,5,1.29,false,Spaces,50.726394,-1.8369689999999999
19326,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 05:05:00,5,1.29,false,Spaces,50.726394,-1.8369689999999999
19362,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 05:10:00,5,1.29,false,Spaces,50.726394,-1.8369689999999999
19383,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 05:15:00,5,1.29,false,Spaces,50.726394,-1.8369689999999999
19388,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 05:20:00,5,1.29,false,Spaces,50.726394,-1.8369689999999999
19423,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 05:25:00,6,1.54,false,Spaces,50.726394,-1.8369689999999999
19445,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 05:30:00,6,1.54,false,Spaces,50.726394,-1.8369689999999999
19449,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 05:35:00,6,1.54,false,Spaces,50.726394,-1.8369689999999999
19484,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 05:40:00,6,1.54,false,Spaces,50.726394,-1.8369689999999999
19505,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 05:45:00,5,1.29,false,Spaces,50.726394,-1.8369689999999999
19509,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 05:50:00,5,1.29,false,Spaces,50.726394,-1.8369689999999999
19544,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 05:55:00,6,1.54,false,Spaces,50.726394,-1.8369689999999999
19565,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 06:00:00,6,1.54,false,Spaces,50.726394,-1.8369689999999999
19570,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 06:05:00,6,1.54,false,Spaces,50.726394,-1.8369689999999999
19605,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 06:10:00,6,1.54,false,Spaces,50.726394,-1.8369689999999999
19626,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 06:15:00,6,1.54,false,Spaces,50.726394,-1.8369689999999999
19630,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 06:20:00,6,1.54,false,Spaces,50.726394,-1.8369689999999999
19665,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 06:25:00,6,1.54,false,Spaces,50.726394,-1.8369689999999999
19686,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 06:30:00,6,1.54,false,Spaces,50.726394,-1.8369689999999999
19690,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 06:35:00,6,1.54,false,Spaces,50.726394,-1.8369689999999999
19725,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 06:40:00,6,1.54,false,Spaces,50.726394,-1.8369689999999999
19747,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 06:45:00,6,1.54,false,Spaces,50.726394,-1.8369689999999999
19752,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 06:50:00,6,1.54,false,Spaces,50.726394,-1.8369689999999999
19788,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 06:55:00,6,1.54,false,Spaces,50.726394,-1.8369689999999999
19810,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 07:00:00,7,1.80,false,Spaces,50.726394,-1.8369689999999999
19815,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 07:05:00,8,2.06,false,Spaces,50.726394,-1.8369689999999999
19850,2019-01-30T10:23:42.371853+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 07:10:00,8,2.06,false,Spaces,50.726394,-1.8369689999999999
19871,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 07:15:00,8,2.06,false,Spaces,50.726394,-1.8369689999999999
19875,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 07:20:00,7,1.80,false,Spaces,50.726394,-1.8369689999999999
19910,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 07:25:00,8,2.06,false,Spaces,50.726394,-1.8369689999999999
19931,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 07:30:00,9,2.31,false,Spaces,50.726394,-1.8369689999999999
19935,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 07:35:00,9,2.31,false,Spaces,50.726394,-1.8369689999999999
19970,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 07:40:00,10,2.57,false,Spaces,50.726394,-1.8369689999999999
19992,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 07:45:00,10,2.57,false,Spaces,50.726394,-1.8369689999999999
19996,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 07:50:00,8,2.06,false,Spaces,50.726394,-1.8369689999999999
20032,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 07:55:00,7,1.80,false,Spaces,50.726394,-1.8369689999999999
20053,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 08:00:00,9,2.31,false,Spaces,50.726394,-1.8369689999999999
20058,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 08:05:00,10,2.57,false,Spaces,50.726394,-1.8369689999999999
20093,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 08:10:00,10,2.57,false,Spaces,50.726394,-1.8369689999999999
20114,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 08:15:00,12,3.08,false,Spaces,50.726394,-1.8369689999999999
20118,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 08:20:00,14,3.60,false,Spaces,50.726394,-1.8369689999999999
20153,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 08:25:00,18,4.63,false,Spaces,50.726394,-1.8369689999999999
20174,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 08:30:00,20,5.14,false,Spaces,50.726394,-1.8369689999999999
20178,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 08:35:00,22,5.66,false,Spaces,50.726394,-1.8369689999999999
20214,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 08:40:00,26,6.68,false,Spaces,50.726394,-1.8369689999999999
20235,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 08:45:00,25,6.43,false,Spaces,50.726394,-1.8369689999999999
20240,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 08:50:00,28,7.20,false,Spaces,50.726394,-1.8369689999999999
20275,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 08:55:00,31,7.97,false,Spaces,50.726394,-1.8369689999999999
20297,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 09:00:00,36,9.25,false,Spaces,50.726394,-1.8369689999999999
20302,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 09:05:00,37,9.51,false,Spaces,50.726394,-1.8369689999999999
20335,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 09:10:00,45,11.57,false,Spaces,50.726394,-1.8369689999999999
20356,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 09:15:00,51,13.11,false,Spaces,50.726394,-1.8369689999999999
20361,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 09:20:00,59,15.17,false,Spaces,50.726394,-1.8369689999999999
20397,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 09:25:00,62,15.94,false,Spaces,50.726394,-1.8369689999999999
20419,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 09:30:00,64,16.45,false,Spaces,50.726394,-1.8369689999999999
20424,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 09:35:00,69,17.74,false,Spaces,50.726394,-1.8369689999999999
20461,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 09:40:00,82,21.08,false,Spaces,50.726394,-1.8369689999999999
20484,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 09:45:00,87,22.37,false,Spaces,50.726394,-1.8369689999999999
20490,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 09:50:00,88,22.62,false,Spaces,50.726394,-1.8369689999999999
20526,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 09:55:00,93,23.91,false,Spaces,50.726394,-1.8369689999999999
20548,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 10:00:00,96,24.68,false,Spaces,50.726394,-1.8369689999999999
20553,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 10:05:00,99,25.45,false,Spaces,50.726394,-1.8369689999999999
20591,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 10:10:00,107,27.51,false,Spaces,50.726394,-1.8369689999999999
20614,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 10:15:00,110,28.28,false,Spaces,50.726394,-1.8369689999999999
20620,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 10:20:00,115,29.56,false,Spaces,50.726394,-1.8369689999999999
20657,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 10:25:00,121,31.11,false,Spaces,50.726394,-1.8369689999999999
20680,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 10:30:00,124,31.88,false,Spaces,50.726394,-1.8369689999999999
20686,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 10:35:00,126,32.39,false,Spaces,50.726394,-1.8369689999999999
20723,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 10:40:00,131,33.68,false,Spaces,50.726394,-1.8369689999999999
20746,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 10:45:00,141,36.25,false,Spaces,50.726394,-1.8369689999999999
20752,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 10:50:00,142,36.50,false,Spaces,50.726394,-1.8369689999999999
20789,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 10:55:00,143,36.76,false,Spaces,50.726394,-1.8369689999999999
20812,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 11:00:00,147,37.79,false,Spaces,50.726394,-1.8369689999999999
20818,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 11:05:00,154,39.59,false,Spaces,50.726394,-1.8369689999999999
20855,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 11:10:00,154,39.59,false,Spaces,50.726394,-1.8369689999999999
20878,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 11:15:00,153,39.33,false,Spaces,50.726394,-1.8369689999999999
20884,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 11:20:00,161,41.39,false,Spaces,50.726394,-1.8369689999999999
20921,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 11:25:00,163,41.90,false,Spaces,50.726394,-1.8369689999999999
20944,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 11:30:00,175,44.99,false,Spaces,50.726394,-1.8369689999999999
20949,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 11:35:00,175,44.99,false,Spaces,50.726394,-1.8369689999999999
20987,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 11:40:00,176,45.24,false,Spaces,50.726394,-1.8369689999999999
21009,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 11:45:00,177,45.50,false,Spaces,50.726394,-1.8369689999999999
21014,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 11:50:00,179,46.02,false,Spaces,50.726394,-1.8369689999999999
21050,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 11:55:00,181,46.53,false,Spaces,50.726394,-1.8369689999999999
21072,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 12:00:00,188,48.33,false,Spaces,50.726394,-1.8369689999999999
21077,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 12:05:00,204,52.44,false,Spaces,50.726394,-1.8369689999999999
21113,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 12:10:00,206,52.96,false,Spaces,50.726394,-1.8369689999999999
21135,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 12:15:00,208,53.47,false,Spaces,50.726394,-1.8369689999999999
21140,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 12:20:00,212,54.50,false,Spaces,50.726394,-1.8369689999999999
21176,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 12:25:00,211,54.24,false,Spaces,50.726394,-1.8369689999999999
21198,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 12:30:00,213,54.76,false,Spaces,50.726394,-1.8369689999999999
21204,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 12:35:00,226,58.10,false,Spaces,50.726394,-1.8369689999999999
21240,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 12:40:00,231,59.38,false,Spaces,50.726394,-1.8369689999999999
21262,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 12:45:00,231,59.38,false,Spaces,50.726394,-1.8369689999999999
21267,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 12:50:00,231,59.38,false,Spaces,50.726394,-1.8369689999999999
21303,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 12:55:00,235,60.41,false,Spaces,50.726394,-1.8369689999999999
21325,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 13:00:00,232,59.64,false,Spaces,50.726394,-1.8369689999999999
21330,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 13:05:00,232,59.64,false,Spaces,50.726394,-1.8369689999999999
21366,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 13:10:00,230,59.13,false,Spaces,50.726394,-1.8369689999999999
21388,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 13:15:00,232,59.64,false,Spaces,50.726394,-1.8369689999999999
21393,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 13:20:00,234,60.15,false,Spaces,50.726394,-1.8369689999999999
21430,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 13:25:00,231,59.38,false,Spaces,50.726394,-1.8369689999999999
21452,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 13:30:00,228,58.61,false,Spaces,50.726394,-1.8369689999999999
21458,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 13:35:00,230,59.13,false,Spaces,50.726394,-1.8369689999999999
21495,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 13:40:00,223,57.33,false,Spaces,50.726394,-1.8369689999999999
21518,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 13:45:00,224,57.58,false,Spaces,50.726394,-1.8369689999999999
21524,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 13:50:00,225,57.84,false,Spaces,50.726394,-1.8369689999999999
21561,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 13:55:00,227,58.35,false,Spaces,50.726394,-1.8369689999999999
21584,2019-01-30T10:23:42.387446+00:00,14,Hawkwood Road 389 Boscombe,2018-12-08 14:00:00,221,56.81,false,Spaces,50.726394,-1.8369689999999999
